17523054-2930564 4775 30 2.75 0.05 0.27 0.05 0.94 0.05 1.66 Rup134
17523237-2936332 4730 31 2.65 0.05 0.24 0.05 0.86 0.06 1.66 Rup134
17524677-2930020 4685 41 2.64 0.06 0.31 0.05 0.65 0.08 1.66 Rup134
17524758-2937061 4787 30 2.74 0.05 0.32 0.05 0.56 0.08 1.66 Rup134
17525156-2928273 4494 31 2.47 0.05 0.14 0.05 -0.11 0.10 1.66 Rup134
17521540-2929365 6222 70 4.32 0.21 0.16 0.06 3.08 0.11 1.66 Rup134
17521584-2932100 6055 66 4.08 0.18 0.19 0.06 3.29 0.11 1.66 Rup134
17521622-2932321 5652 66 4.21 0.18 -0.47 0.05 2.34 0.15 1.66 Rup134
17521857-2932125 6518 65 3.99 0.17 0.27 0.05 3.11 0.11 1.66 Rup134
17522028-2933030 5390 65 4.64 0.17 0.13 0.06 1.64 0.14 1.66 Rup134
17522054-2936290 5799 65 4.04 0.18 0.08 0.05 1.26 0.27 1.66 Rup134
17522055-2932209 5465 69 4.57 0.17 0.34 0.05 1.51 0.34 1.66 Rup134
17522066-2930467 6125 81 4.36 0.21 -0.25 0.08 2.76 0.15 1.66 Rup134
17522160-2932093 6415 67 4.34 0.18 -0.06 0.06 2.68 0.21 1.66 Rup134
17522254-2935370 5109 65 4.12 0.18 -0.43 0.05 1.37 0.25 1.66 Rup134
17522302-2928529 6209 65 4.01 0.18 0.28 0.05 2.29 0.00 1.66 Rup134
17522747-2935422 6210 64 4.34 0.17 0.29 0.05 2.77 0.10 1.66 Rup134
17522791-2934286 6429 66 3.83 0.18 0.20 0.05 2.36 0.00 1.66 Rup134
17522835-2932232 5892 64 4.59 0.18 0.16 0.05 2.08 0.16 1.66 Rup134
17523014-2932102 6760 65 4.05 0.17 0.20 0.05 3.45 0.06 1.66 Rup134
17523051-2932220 4795 65 4.87 0.18 0.09 0.06 1.11 0.18 1.66 Rup134
17523184-2928084 5729 65 4.02 0.17 0.11 0.06 2.09 0.19 1.66 Rup134
17523247-2933116 6803 78 4.14 0.18 0.05 0.09 3.47 0.06 1.66 Rup134
17523336-2933123 6746 65 4.08 0.17 0.26 0.06 3.42 0.05 1.66 Rup134
17523337-2928399 6000 65 4.36 0.18 0.19 0.05 2.31 0.07 1.66 Rup134
17523366-2929151 4733 63 2.64 0.17 0.26 0.06 1.14 0.00 1.66 Rup134
17523407-2927242 6324 82 4.46 0.22 0.15 0.08 2.88 0.15 1.66 Rup134
17523472-2930443 5912 66 4.28 0.17 0.30 0.05 1.80 0.28 1.66 Rup134
17523495-2928270 5564 82 4.76 0.22 0.46 0.04 1.98 0.00 1.66 Rup134
17523500-2936348 5571 65 4.03 0.18 -0.14 0.05 1.60 0.19 1.66 Rup134
17523626-2932477 5912 64 3.90 0.17 -0.23 0.05 2.62 0.08 1.66 Rup134
17523717-2933037 5832 64 4.70 0.17 0.40 0.05 2.41 0.14 1.66 Rup134
17523718-2931095 6616 66 4.21 0.18 0.15 0.05 2.81 0.11 1.66 Rup134
17523813-2929259 6367 64 4.15 0.17 0.29 0.06 2.51 0.00 1.66 Rup134
17523828-2927107 4602 93 3.69 0.25 -0.06 0.15 0.88 0.00 1.66 Rup134
17523858-2933528 5800 66 3.90 0.17 0.15 0.05 2.18 0.21 1.66 Rup134
17523895-2927567 5932 67 4.27 0.17 -0.28 0.06 2.30 0.08 1.66 Rup134
17523920-2927111 6593 66 4.10 0.17 0.32 0.05 2.75 0.00 1.66 Rup134
17524086-2935315 5748 64 4.17 0.17 -0.01 0.06 1.83 0.00 1.66 Rup134
17524185-2934326 5569 64 4.13 0.18 0.11 0.05 1.82 0.00 1.66 Rup134
17524255-2931349 5218 71 3.73 0.21 -0.02 0.05 1.61 0.00 1.66 Rup134
17524265-2932266 6904 67 4.15 0.18 0.06 0.05 3.21 0.05 1.66 Rup134
17524323-2929488 6146 64 4.36 0.17 0.16 0.05 2.86 0.10 1.66 Rup134
17524464-2934387 5756 64 4.63 0.17 -0.39 0.05 2.35 0.13 1.66 Rup134
17524472-2934071 4695 63 4.79 0.18 0.12 0.05 0.65 0.19 1.66 Rup134
17524492-2929288 6019 67 3.84 0.18 0.14 0.05 3.40 0.11 1.66 Rup134
17524574-2929214 5840 76 3.73 0.18 0.10 0.09 2.71 0.14 1.66 Rup134
17524585-2927042 5796 97 3.38 0.26 0.26 0.13 2.00 0.00 1.66 Rup134
17524689-2931050 6022 82 3.89 0.22 0.32 0.07 2.41 0.22 1.66 Rup134
17524699-2934104 5896 64 4.36 0.18 0.38 0.05 1.86 0.36 1.66 Rup134
17524722-2928381 5372 63 3.67 0.18 0.26 0.05 1.74 0.00 1.66 Rup134
17524761-2928546 6498 65 4.11 0.17 0.39 0.05 2.41 0.27 1.66 Rup134
17524794-2934107 6739 65 3.93 0.17 0.16 0.05 3.21 0.08 1.66 Rup134
17524839-2930386 6288 65 4.11 0.17 0.27 0.05 2.01 0.00 1.66 Rup134
17524919-2928565 6637 65 4.16 0.18 0.26 0.05 3.36 0.09 1.66 Rup134
17525125-2931328 6460 64 3.96 0.17 0.14 0.06 2.82 0.10 1.66 Rup134
17525236-2934294 6365 64 4.21 0.17 0.33 0.05 2.56 0.18 1.66 Rup134
17525559-2929176 5122 65 3.50 0.18 0.19 0.05 0.43 0.88 1.66 Rup134
17525592-2935465 6240 66 4.15 0.18 -0.02 0.05 2.86 0.14 1.66 Rup134
17525603-2934461 6119 65 4.18 0.18 0.32 0.06 1.86 0.00 1.66 Rup134
17525642-2933187 5617 63 4.33 0.18 0.29 0.06 1.73 0.35 1.66 Rup134
17525653-2928181 5316 82 4.05 0.22 -0.15 0.08 1.91 0.24 1.66 Rup134
17525657-2927514 6047 63 4.34 0.17 0.27 0.05 1.93 0.00 1.66 Rup134
17525699-2929482 5722 64 4.54 0.18 0.12 0.05 2.44 0.13 1.66 Rup134
17525782-2928315 5948 66 4.14 0.18 0.33 0.05 2.92 0.11 1.66 Rup134
17525918-2932139 6625 64 4.24 0.17 0.16 0.05 2.42 0.28 1.66 Rup134
17525986-2934142 5334 64 4.55 0.18 0.27 0.05 1.32 0.00 1.66 Rup134
17530013-2928268 6701 66 4.15 0.17 0.15 0.05 2.76 0.09 1.66 Rup134
17530020-2932570 6619 66 3.95 0.17 0.06 0.06 3.14 0.06 1.66 Rup134
17530060-2936571 6848 66 4.19 0.17 -0.13 0.05 2.60 0.00 1.66 Rup134
17530083-2935048 5743 64 3.76 0.17 0.36 0.05 2.60 0.12 1.66 Rup134
17530144-2931159 5872 67 4.11 0.18 0.28 0.06 2.31 0.11 1.66 Rup134
17530202-2933463 6675 66 4.16 0.17 0.20 0.05 2.88 0.07 1.66 Rup134
17530345-2935388 5952 64 4.19 0.17 0.15 0.06 1.56 0.00 1.66 Rup134
17530412-2932451 5848 65 4.44 0.18 0.24 0.05 2.06 0.09 1.66 Rup134
17530416-2936240 6887 65 4.24 0.17 0.04 0.05 2.49 0.19 1.66 Rup134
17530512-2932450 6180 64 4.57 0.17 0.03 0.05 2.93 0.10 1.66 Rup134
17530556-2936190 6879 66 4.02 0.17 0.11 0.05 3.49 0.06 1.66 Rup134
17530596-2933393 4974 65 3.28 0.17 -0.13 0.05 1.16 0.00 1.66 Rup134
17530612-2938100 6424 66 3.88 0.18 0.14 0.06 3.14 0.08 1.66 Rup134
17530664-2931169 6319 66 4.15 0.18 -0.09 0.05 1.65 0.28 1.66 Rup134
17530746-2933001 6220 66 4.31 0.17 0.16 0.06 2.08 0.00 1.66 Rup134
17530758-2936177 5945 64 4.40 0.17 -0.29 0.06 2.01 0.00 1.66 Rup134
17530801-2928269 6246 81 4.44 0.22 0.08 0.08 3.03 0.16 1.66 Rup134
17530885-2932043 6343 64 4.17 0.17 0.15 0.05 2.41 0.20 1.66 Rup134
17530914-2934061 6312 67 4.16 0.17 0.09 0.06 3.15 0.08 1.66 Rup134
17530985-2937190 6346 67 4.26 0.18 0.08 0.05 2.49 0.11 1.66 Rup134
17531031-2938043 5585 65 3.97 0.17 -0.41 0.05 1.98 0.10 1.66 Rup134
17531125-2930584 6437 66 4.11 0.18 0.03 0.06 2.54 0.12 1.66 Rup134
17531129-2937411 5577 65 3.79 0.17 -0.17 0.06 2.04 0.15 1.66 Rup134
17531170-2935536 6358 81 4.24 0.21 0.31 0.07 3.31 0.16 1.66 Rup134
17531217-2929082 5721 80 3.79 0.22 0.39 0.06 2.30 0.19 1.66 Rup134
17531420-2935225 4990 66 3.35 0.17 0.20 0.05 0.89 0.46 1.66 Rup134
17531804-2935187 4796 67 2.59 0.17 0.16 0.05 1.00 0.00 1.66 Rup134
17531932-2933532 6210 65 4.04 0.17 0.10 0.05 2.81 0.10 1.66 Rup134
17522080-2930049 4592 32 2.44 0.05 -0.50 0.05 -0.34 0.00 1.66 Rup134
17522788-2936245 4450 31 2.35 0.05 0.17 0.05 0.73 0.06 1.66 Rup134
17530131-2939256 4820 31 2.80 0.05 0.22 0.05 1.34 0.04 1.66 Rup134
17530509-2934389 4711 31 2.70 0.05 0.30 0.05 0.62 0.07 1.66 Rup134
17520939-2933356 4473 66 2.32 0.18 0.05 0.06 0.64 0.00 1.66 Rup134
17520973-2932076 4559 65 2.22 0.17 0.04 0.06 0.43 0.15 1.66 Rup134
17521101-2931167 4531 65 2.10 0.17 -0.21 0.05 0.39 0.13 1.66 Rup134
17521322-2936320 4703 64 2.62 0.16 0.11 0.05 1.39 0.10 1.66 Rup134
17521374-2935080 4450 63 2.19 0.17 -0.25 0.05 0.31 0.15 1.66 Rup134
17521528-2937320 4279 66 1.86 0.18 0.41 0.05 -1.00 0.00 1.66 Rup134
17521571-2930344 4952 65 2.58 0.18 0.03 0.05 0.58 0.23 1.66 Rup134
17521619-2928068 4610 65 2.48 0.17 0.08 0.05 0.66 0.10 1.66 Rup134
17521633-2934187 4596 66 2.38 0.17 0.09 0.05 0.55 0.12 1.66 Rup134
17521746-2928267 4444 64 2.31 0.18 0.26 0.06 1.00 0.11 1.66 Rup134
17521798-2927320 4506 64 2.14 0.17 -0.28 0.05 0.18 0.13 1.66 Rup134
17521922-2934333 4195 77 1.64 0.18 0.15 0.09 -1.00 0.00 1.66 Rup134
17522082-2932373 4400 78 2.17 0.17 0.15 0.09 0.43 0.00 1.66 Rup134
17522092-2937085 4590 66 2.50 0.17 -0.10 0.05 0.54 0.10 1.66 Rup134
17522295-2926417 4630 65 2.43 0.17 -0.05 0.05 0.40 0.12 1.66 Rup134
17522432-2935395 4542 63 2.29 0.18 0.00 0.06 -0.79 0.46 1.66 Rup134
17522471-2939085 4175 74 1.55 0.18 -0.05 0.10 0.19 0.19 1.66 Rup134
17522490-2927512 4626 64 2.23 0.17 0.04 0.05 2.28 0.11 1.66 Rup134
17522503-2931430 4633 66 2.30 0.17 0.13 0.05 0.70 0.13 1.66 Rup134
17522513-2927231 4558 65 2.29 0.17 0.18 0.05 -0.27 0.56 1.66 Rup134
17522563-2937528 4593 64 2.46 0.17 0.14 0.05 0.88 0.00 1.66 Rup134
17523012-2938448 4633 65 2.43 0.18 -0.06 0.05 0.69 0.00 1.66 Rup134
17523085-2932574 4668 64 2.34 0.17 0.12 0.06 -0.14 0.59 1.66 Rup134
17523248-2936494 4596 64 2.40 0.17 -0.11 0.05 -0.22 0.55 1.66 Rup134
17523336-2925472 4693 64 2.47 0.17 -0.01 0.05 0.86 0.00 1.66 Rup134
17523508-2929013 4687 64 2.50 0.17 -0.03 0.05 0.24 0.30 1.66 Rup134
17523628-2925592 4592 65 2.18 0.17 -0.31 0.05 -0.09 0.35 1.66 Rup134
17523758-2932483 4533 64 2.24 0.17 0.03 0.06 -0.25 0.49 1.66 Rup134
17523860-2926318 4458 64 2.15 0.17 0.02 0.05 0.67 0.00 1.66 Rup134
17523879-2928455 4787 66 2.47 0.17 0.04 0.05 1.22 0.09 1.66 Rup134
17523880-2929269 4614 63 2.62 0.18 0.28 0.05 0.00 0.45 1.66 Rup134
17523942-2937309 4462 66 2.10 0.17 -0.28 0.05 0.12 0.16 1.66 Rup134
17523972-2925531 4617 66 2.35 0.17 0.06 0.05 0.98 0.10 1.66 Rup134
17523990-2939439 4440 65 2.10 0.18 0.15 0.05 0.49 0.14 1.66 Rup134
17524098-2935156 4372 65 2.04 0.17 0.14 0.06 -0.05 0.22 1.66 Rup134
17524106-2934080 4520 63 1.95 0.17 -0.64 0.05 0.19 0.17 1.66 Rup134
17524107-2928050 4575 66 2.22 0.17 0.05 0.05 -0.01 0.55 1.66 Rup134
17524116-2925441 4718 64 2.51 0.17 0.04 0.06 0.41 0.21 1.66 Rup134
17524142-2939129 4259 78 1.64 0.18 0.22 0.09 -0.26 0.20 1.66 Rup134
17524378-2925370 4561 65 2.51 0.17 0.07 0.06 0.78 0.00 1.66 Rup134
17524538-2930530 4734 64 2.57 0.18 0.15 0.05 1.07 0.00 1.66 Rup134
17524781-2938228 5402 65 3.59 0.18 0.35 0.06 1.65 0.00 1.66 Rup134
17524868-2931177 4469 65 2.16 0.18 0.24 0.05 0.48 0.16 1.66 Rup134
17524891-2933462 4664 66 2.40 0.17 0.20 0.06 1.00 0.00 1.66 Rup134
17524925-2933159 4380 75 2.18 0.18 0.10 0.09 0.01 0.19 1.66 Rup134
17525021-2926497 4336 75 2.07 0.18 0.21 0.10 0.20 0.11 1.66 Rup134
17525030-2932001 4522 63 2.19 0.17 0.06 0.05 0.62 0.13 1.66 Rup134
17525052-2925326 4743 65 2.67 0.18 0.16 0.05 1.09 0.00 1.66 Rup134
17525055-2931256 4596 66 2.25 0.17 0.00 0.05 0.20 0.29 1.66 Rup134
17525201-2937587 4393 67 2.08 0.18 0.04 0.05 0.75 0.11 1.66 Rup134
17525244-2929266 4737 66 2.63 0.17 0.10 0.05 1.15 0.11 1.66 Rup134
17525420-2930415 4563 63 2.32 0.17 -0.29 0.05 -0.07 0.43 1.66 Rup134
17525477-2925381 4476 65 2.18 0.17 0.07 0.05 0.83 0.11 1.66 Rup134
17525756-2933181 4642 62 2.44 0.18 -0.06 0.06 0.62 0.00 1.66 Rup134
17525951-2936483 4485 65 2.17 0.17 0.07 0.05 -0.04 0.26 1.66 Rup134
17525977-2934173 4445 65 2.10 0.17 0.11 0.05 0.61 0.13 1.66 Rup134
17530029-2931422 4550 66 2.51 0.17 0.23 0.05 0.53 0.12 1.66 Rup134
17530179-2939516 4864 65 2.60 0.18 0.10 0.05 0.78 0.11 1.66 Rup134
17530200-2937027 4460 63 2.18 0.17 0.07 0.05 -0.03 0.31 1.66 Rup134
17530203-2931398 4616 67 2.61 0.17 0.22 0.05 0.82 0.00 1.66 Rup134
17530219-2928037 4554 64 2.20 0.17 0.04 0.06 1.33 0.09 1.66 Rup134
17530293-2939107 4683 66 2.32 0.17 -0.05 0.05 0.16 0.47 1.66 Rup134
17530349-2932351 4248 65 1.73 0.17 0.11 0.06 0.38 0.13 1.66 Rup134
17530414-2933264 4868 64 2.42 0.17 0.04 0.05 0.62 0.20 1.66 Rup134
17530417-2937001 4997 66 3.14 0.17 -0.16 0.05 0.89 0.18 1.66 Rup134
17530497-2935111 4443 67 2.13 0.17 0.13 0.05 0.14 0.19 1.66 Rup134
17530606-2929507 4873 64 2.76 0.18 0.08 0.06 0.97 0.10 1.66 Rup134
17530661-2928059 4661 66 2.48 0.18 0.06 0.05 0.71 0.12 1.66 Rup134
17530814-2931074 4629 66 2.41 0.17 -0.19 0.05 0.59 0.00 1.66 Rup134
17530920-2935261 4138 76 1.50 0.18 0.07 0.09 0.00 0.22 1.66 Rup134
17530921-2928244 4540 65 2.23 0.18 0.07 0.05 0.23 0.17 1.66 Rup134
17530994-2933563 4532 66 2.41 0.17 0.01 0.05 0.73 0.00 1.66 Rup134
17531013-2932063 4455 65 2.23 0.17 0.13 0.06 1.97 0.09 1.66 Rup134
17531033-2933169 4349 65 2.01 0.18 -0.29 0.06 0.28 0.00 1.66 Rup134
17531193-2934488 4349 64 2.16 0.17 0.33 0.05 -1.00 0.00 1.66 Rup134
17531239-2935090 4450 65 2.14 0.18 0.12 0.06 0.12 0.15 1.66 Rup134
17531309-2931444 4655 65 2.30 0.18 -0.17 0.06 -0.22 0.56 1.66 Rup134
17531383-2937007 4637 65 2.26 0.17 -0.07 0.05 0.33 0.16 1.66 Rup134
17531514-2932207 4184 65 1.57 0.18 0.07 0.05 0.12 0.16 1.66 Rup134
17531536-2931560 4143 77 1.50 0.18 -0.07 0.09 0.14 0.17 1.66 Rup134
17531612-2934240 4848 65 2.77 0.17 0.17 0.05 0.84 0.00 1.66 Rup134
17523112-2934016 4700 30 2.56 0.05 0.24 0.05 0.06 0.00 1.66 Rup134
17524243-2932183 4673 33 2.57 0.05 0.18 0.05 -0.45 0.00 1.66 Rup134
17524531-2933465 4734 33 2.76 0.05 0.26 0.04 0.58 0.10 1.66 Rup134
17530260-2932078 4358 33 1.96 0.05 -0.22 0.05 -1.00 0.00 1.66 Rup134
10451593-5938159 6316 84 4.27 0.10 0.11 0.06 2.95 0.06 0.003 Trumpler14
10435350-5932012 4662 81 2.80 0.44 -0.08 0.10 3.58 0.19 0.003 Trumpler14
10440880-5947285 6880 95 4.09 0.11 0.02 0.08 3.04 0.12 0.003 Trumpler14
10441080-5940135 4192.58 117.7 3.71 0.33 -0.16 0.17 3.48 0.21 0.003 Trumpler14
10443915-5929587 6194 83 3.99 0.15 0.04 0.07 3.36 0.08 0.003 Trumpler14
10444929-5944494 5431 82 3.42 0.16 -0.04 0.07 0.97 0.00 0.003 Trumpler14
10445677-5949342 6512 81 4.13 0.16 0.10 0.08 2.98 0.08 0.003 Trumpler14
10450436-5948102 5687 85 4.40 0.26 0.00 0.09 1.58 0.00 0.003 Trumpler14
10452870-5942477 5936 95 3.33 0.31 -0.02 0.10 2.44 0.12 0.003 Trumpler14
10452934-5948095 4465.09 80.08 4.65 0.12 0.04 0.05 0.28 0.00 0.003 Trumpler14
10452991-5931431 4775 82 2.73 0.21 0.04 0.07 0.73 0.28 0.003 Trumpler14
10453340-5933167 4565.43 141.43 2.32 0.33 0.01 0.10 0.15 0.79 0.003 Trumpler14
10453910-5930328 6603 97 3.88 0.32 0.08 0.13 2.79 0.20 0.003 Trumpler14
10454788-5933532 4547 83 4.70 0.18 0.00 0.06 0.13 0.48 0.003 Trumpler14
10455030-5938578 6570 81 4.04 0.21 0.05 0.09 3.03 0.12 0.003 Trumpler14
10455128-5932487 6593 82 4.11 0.19 -0.05 0.08 3.08 0.09 0.003 Trumpler14
10435659-5941460 5861 84 4.19 0.08 0.16 0.05 1.20 0.17 0.003 Trumpler14
10441550-5945112 6289 84 4.21 0.09 0.13 0.05 2.89 0.06 0.003 Trumpler14
10432699-5935444 4716 85 2.66 0.08 0.00 0.05 0.25 0.16 0.003 Trumpler14
10434211-5932208 5395 78 3.57 0.16 0.00 0.07 0.96 0.27 0.003 Trumpler14
10434782-5940355 6134 96 4.08 0.13 -0.15 0.13 2.63 0.08 0.003 Trumpler14
10434865-5940486 6548 83 4.09 0.10 -0.03 0.07 2.88 0.06 0.003 Trumpler14
10435715-5943312 6507 80 3.97 0.12 -0.02 0.06 1.95 0.00 0.003 Trumpler14
10440542-5930435 5197 82 4.19 0.14 -0.03 0.06 2.63 0.10 0.003 Trumpler14
10440598-5944380 5694 82 4.07 0.15 0.02 0.06 1.29 0.25 0.003 Trumpler14
10440671-5946503 4950 82 2.80 0.16 -0.02 0.04 1.08 0.00 0.003 Trumpler14
10441493-5942402 5212 79 4.18 0.18 0.06 0.06 1.26 0.00 0.003 Trumpler14
10441925-5936250 5098 83 4.64 0.13 0.01 0.06 0.86 0.00 0.003 Trumpler14
10442393-5942424 4721 82 2.60 0.19 -0.02 0.06 0.93 0.14 0.003 Trumpler14
10442460-5947218 5636 83 4.01 0.17 -0.07 0.06 0.94 0.35 0.003 Trumpler14
10442769-5948310 5653 82 4.30 0.10 0.19 0.05 2.00 0.09 0.003 Trumpler14
10443479-5938095 5064 78 2.89 0.16 0.01 0.04 0.93 0.10 0.003 Trumpler14
10444547-5947410 5140 82 3.00 0.18 -0.03 0.06 1.16 0.16 0.003 Trumpler14
10444603-5940297 6318 84 4.19 0.08 0.10 0.05 2.58 0.06 0.003 Trumpler14
10445174-5941554 5979 83 4.37 0.13 0.02 0.08 2.38 0.09 0.003 Trumpler14
10445564-5945176 6124 81 4.24 0.10 0.14 0.05 1.46 0.00 0.003 Trumpler14
10450067-5935021 5872 84 4.34 0.09 0.11 0.06 2.05 0.07 0.003 Trumpler14
10450292-5948292 4723 82 2.69 0.08 0.01 0.05 0.31 0.16 0.003 Trumpler14
10451324-5943079 5911 82 4.13 0.09 0.20 0.04 1.40 0.19 0.003 Trumpler14
10453180-5932479 5599 81 3.98 0.16 0.19 0.06 2.34 0.08 0.003 Trumpler14
10454394-5936319 5772 85 4.39 0.19 0.13 0.08 1.85 0.18 0.003 Trumpler14
10442781-5945214 4977 36 2.68 0.05 -0.26 0.04 -0.56 0.00 0.003 Trumpler14
10450760-5933450 4816 35 2.68 0.05 0.10 0.04 1.27 0.04 0.003 Trumpler14
10431150-5931530 6439 80 4.10 0.13 -0.03 0.07 3.22 0.07 0.003 Trumpler14
10431499-5933413 4951 82 4.47 0.21 0.00 0.07 2.54 0.12 0.003 Trumpler14
10434066-5938366 6429 84 4.11 0.08 -0.01 0.07 1.63 0.24 0.003 Trumpler14
10434581-5929497 5851 82 4.08 0.22 -0.07 0.09 3.53 0.10 0.003 Trumpler14
10440351-5935126 5949 82 4.47 0.08 0.13 0.04 1.88 0.08 0.003 Trumpler14
10441487-5945509 6438 84 4.23 0.19 -0.07 0.10 2.78 0.12 0.003 Trumpler14
10441757-5947261 6404 84 4.12 0.11 0.10 0.06 2.42 0.09 0.003 Trumpler14
10441779-5948562 5157 82 3.24 0.22 0.01 0.05 0.92 0.18 0.003 Trumpler14
10442489-5932129 6653 80 3.99 0.14 0.02 0.08 2.96 0.07 0.003 Trumpler14
10443314-5938303 6617 80 4.14 0.11 -0.12 0.07 3.15 0.06 0.003 Trumpler14
10443498-5941043 5082 79 3.65 0.17 0.16 0.05 1.20 0.09 0.003 Trumpler14
10444001-5933511 6853 84 4.06 0.11 0.06 0.06 2.44 0.11 0.003 Trumpler14
10444271-5938076 5480 82 4.48 0.11 0.09 0.06 0.62 0.35 0.003 Trumpler14
10444861-5937139 6658 84 4.09 0.11 -0.06 0.07 2.04 0.00 0.003 Trumpler14
10445133-5943011 5099 83 3.54 0.22 0.15 0.06 1.66 0.11 0.003 Trumpler14
10445751-5950038 4668 85 2.56 0.20 -0.12 0.08 0.78 0.00 0.003 Trumpler14
10445851-5930406 5061 82 4.51 0.14 -0.11 0.08 0.73 0.24 0.003 Trumpler14
10450103-5945156 4814 81 4.59 0.13 0.02 0.05 2.37 0.12 0.003 Trumpler14
10450380-5943214 6403 84 4.11 0.16 0.13 0.08 2.80 0.09 0.003 Trumpler14
10450849-5945313 6832 83 4.07 0.16 -0.07 0.08 2.64 0.10 0.003 Trumpler14
10451482-5949298 6059 82 4.22 0.13 0.20 0.06 3.27 0.07 0.003 Trumpler14
10451676-5946288 6160 84 4.33 0.19 0.03 0.10 2.09 0.00 0.003 Trumpler14
10452318-5939290 4563.9 84.42 2.77 0.13 0.16 0.06 0.58 0.14 0.003 Trumpler14
10452734-5937544 4598 81 2.46 0.15 -0.15 0.08 0.66 0.00 0.003 Trumpler14
10454130-5939401 6558 84 4.04 0.16 0.13 0.07 2.48 0.15 0.003 Trumpler14
10454440-5933158 6768 82 4.22 0.19 -0.02 0.10 3.12 0.07 0.003 Trumpler14
10433576-5931477 4736 80 2.65 0.13 -0.01 0.05 -0.06 0.52 0.003 Trumpler14
10440079-5945038 4773 82 2.60 0.17 -0.08 0.07 -0.73 0.59 0.003 Trumpler14
10451759-5948210 5021 82 3.02 0.12 0.01 0.04 0.57 0.14 0.003 Trumpler14
10452161-5948457 6148 82 4.25 0.09 0.09 0.05 1.61 0.12 0.003 Trumpler14
10454181-5943155 4752 83 2.74 0.10 0.02 0.05 0.25 0.27 0.003 Trumpler14
10454602-5945489 6214 85 4.19 0.15 0.14 0.07 2.64 0.08 0.003 Trumpler14
10441555-5946476 5522 84 3.42 0.17 -0.14 0.08 0.88 0.31 0.003 Trumpler14
10442067-5930172 4499.67 82.87 2.48 0.12 0.06 0.06 0.74 0.00 0.003 Trumpler14
10444019-5946585 4536.75 87.29 2.51 0.13 0.09 0.06 0.42 0.19 0.003 Trumpler14
10444364-5931522 5764 81 4.34 0.20 0.12 0.08 2.24 0.13 0.003 Trumpler14
10444798-5942060 6403 82 4.28 0.16 0.10 0.08 3.02 0.08 0.003 Trumpler14
10445675-5935149 6163 82 4.25 0.12 0.15 0.05 2.86 0.07 0.003 Trumpler14
10445742-5942391 6135 81 4.31 0.14 0.06 0.07 2.64 0.08 0.003 Trumpler14
10452364-5937099 4686 82 2.62 0.10 -0.13 0.07 1.35 0.13 0.003 Trumpler14
10452414-5931316 6411 96 4.02 0.12 0.12 0.08 3.26 0.10 0.003 Trumpler14
10454640-5935262 6535 81 4.20 0.24 -0.06 0.10 2.85 0.14 0.003 Trumpler14
10454741-5938469 5345 82 4.19 0.23 0.10 0.08 2.60 0.11 0.003 Trumpler14
10440180-5930080 4614 93 3.31 0.41 -0.01 0.09 3.60 0.21 0.003 Trumpler14
10441513-5938094 5146 97 3.10 0.70 -0.82 0.23 1.98 0.15 0.003 Trumpler14
10442281-5938580 4088.03 78.41 4.68 0.14 -0.06 0.09 -1.00 0.00 0.003 Trumpler14
10442570-5933400 6820 84 3.94 0.14 0.05 0.08 2.48 0.00 0.003 Trumpler14
10443469-5933307 3899.9 74.13 4.45 0.21 -0.17 0.20 1.12 0.15 0.003 Trumpler14
10443817-5943114 4752 81 4.55 0.12 -0.05 0.06 3.55 0.14 0.003 Trumpler14
10444160-5938417 4494.24 185.77 1.90 0.68 -0.86 0.22 3.50 0.38 0.003 Trumpler14
10444382-5938160 4489.73 81.12 2.19 0.21 0.21 0.06 -1.00 0.00 0.003 Trumpler14
10444601-5935228 4346 93 4.70 0.10 -0.06 0.08 0.12 0.00 0.003 Trumpler14
10444878-5942594 4804 80 2.75 0.17 0.06 0.06 1.02 0.00 0.003 Trumpler14
10444951-5934231 4702 83 2.65 0.14 -0.06 0.07 0.57 0.18 0.003 Trumpler14
10444976-5942081 5379 82 4.60 0.23 0.07 0.08 4.06 0.17 0.003 Trumpler14
10445012-5945236 5360 82 4.48 0.24 -0.05 0.09 3.81 0.15 0.003 Trumpler14
10445190-5941204 4509 83 2.27 0.16 -0.10 0.08 0.46 0.00 0.003 Trumpler14
10445212-5945154 4560 95 3.95 0.72 -0.32 0.18 3.88 0.37 0.003 Trumpler14
10445322-5938107 4940 96 3.50 0.50 -0.49 0.09 1.38 0.13 0.003 Trumpler14
10445684-5946446 5009 84 2.99 0.23 0.01 0.06 1.14 0.00 0.003 Trumpler14
10450009-5935186 4862 82 3.44 0.25 0.00 0.06 0.77 0.15 0.003 Trumpler14
10450439-5945498 6791 96 3.96 0.37 -0.24 0.18 3.05 0.12 0.003 Trumpler14
10450623-5933388 6745 83 4.02 0.17 -0.02 0.09 3.17 0.09 0.003 Trumpler14
10450960-5940433 5216 82 3.39 0.29 -0.19 0.09 3.48 0.13 0.003 Trumpler14
10451108-5944572 5270 83 4.07 0.24 0.06 0.08 3.93 0.14 0.003 Trumpler14
10451382-5940124 4899 97 2.66 0.48 -0.06 0.19 1.14 0.00 0.003 Trumpler14
10451516-5945399 6139 85 4.11 0.19 0.20 0.07 2.88 0.09 0.003 Trumpler14
10451753-5942322 4429.22 239.8 1.87 0.78 -0.40 0.24 0.59 0.00 0.003 Trumpler14
